آ	اس	0.230769
بیماری	شدید	0.011905
بیماری	وجود	0.008929
بیماری	بود	0.008929
بیماری	زمینه	0.008929
بیماری	شد	0.008929
بیماری	هستند	0.008929
بیماری	شده	0.008929
بیماری	روانی	0.008929
بیماری	افزایش	0.008929
بیماری	کمک	0.008929
بیماری	دارند	0.008929
بیماری	مبتلا	0.008929
بیماری	جدی	0.008929
بیماری	باید	0.008929
بیماری	می	0.008929
تا	به	0.067985
تا	پایان	0.049582
تا	در	0.044411
تا	این	0.033156
تا	از	0.032852
تا	با	0.032243
تا	سال	0.028593
تا	درصد	0.019772
تا	اینکه	0.013992
تا	روز	0.013688
تا	زمانی	0.013384
تا	هزار	0.013080
تا	یک	0.011407
تا	حد	0.010646
تا	امروز	0.010494
تا	ساعت	0.010342
تا	جایی	0.010342
تا	چه	0.009278
تا	زمان	0.008821
تا	میلیون	0.008821
تا	پیش	0.008213
تا	برای	0.008061
تا	دو	0.006996
تا	قبل	0.006996
تا	سه	0.005779
تا	او	0.005627
تا	مردم	0.005475
تا	ماه	0.004867
تا	الان	0.004867
تا	درجه	0.004867
تا	آن	0.004867
تا	چند	0.004867
تا	وقتی	0.004715
تا	آخر	0.004411
تا	سقف	0.004411
تا	همین	0.004259
تا	آنها	0.004259
تا	آخرین	0.004259
تا	شاهد	0.004259
تا	صبح	0.003802
تاج	رئیس	0.144444
تاج	و	0.111111
تاج	در	0.077778
تاج	گل	0.055556
تاج	متر	0.033333
تاج	با	0.033333
تاج	به	0.033333
تاج	برای	0.033333
تاریخ	و	0.075893
تاریخ	است	0.044643
تاریخ	فوتبال	0.035714
تاریخ	در	0.029018
تاریخ	تا	0.029018
تاریخ	به	0.026786
تاریخ	را	0.024554
تاریخ	این	0.022321
تاریخ	انقلاب	0.017857
تاریخ	مصرف	0.015625
تاریخ	خود	0.015625
تاریخ	تولد	0.015625
تاریخ	کشور	0.015625
تاریخ	باشگاه	0.013393
تاریخ	از	0.011161
تاریخ	بشر	0.011161
تاریخ	توسط	0.008929
تاریخ	آن	0.008929
تاریخ	مهر	0.008929
تاریخ	پر	0.008929
تاریخ	آمریکا	0.008929
تاریخ	برای	0.008929
تاریخ	دقیق	0.006696
تاریخ	خواهد	0.006696
تاریخ	با	0.006696
تاریخ	روابط	0.006696
تاریخ	که	0.006696
تاریخ	ثبت	0.006696
تاریخ	یکم	0.006696
تاریخ	سوم	0.006696
تاریخ	اعزام	0.006696
تاریخ	سازی	0.006696
تاریخ	جمهوری	0.006696
تاریخ	فرهنگ	0.006696
تاریخ	تولید	0.006696
تاریخ	اکتبر	0.006696
تاریخ	نوشته	0.006696
تاریخ	سراغ	0.006696
تاسف	و	0.160000
تاسف	از	0.160000
تاسف	کرد	0.120000
تاسف	بار	0.120000
تالار	شهر	0.142857
تالار	مرکزی	0.142857
تالار	هنر	0.107143
تانک	و	0.153846
تانک	های	0.134615
تانک	را	0.076923
تانک	به	0.076923
تانک	ارتش	0.076923
تانک	در	0.057692
تبریک	گفت	0.337209
تبریک	دهه	0.069767
تبریک	عرض	0.058140
تبریک	می	0.058140
تبریک	و	0.058140
تبریک	سال	0.058140
تبریک	هفته	0.058140
تبریک	گفتند	0.046512
تجاوز	به	0.292308
تجاوز	و	0.107692
تجاوز	جنسی	0.092308
تجاوز	علیه	0.046154
تخم	مرغ	0.835443
تخم	گذار	0.037975
تر	از	0.163701
تر	است	0.110320
تر	و	0.106762
تر	می	0.067616
تر	به	0.039146
تر	شدن	0.039146
تر	باشد	0.024911
تر	هم	0.021352
تر	در	0.021352
تر	خواهد	0.017794
تر	هستند	0.017794
تر	شده	0.017794
تر	با	0.014235
تر	این	0.014235
تر	شد	0.014235
تر	را	0.010676
تر	بر	0.010676
تر	شود	0.010676
تر	کرد	0.010676
تر	بود	0.010676
ترتیب	با	0.082609
ترتیب	و	0.073913
ترتیب	در	0.052174
ترتیب	به	0.052174
ترتیب	که	0.039130
ترتیب	از	0.030435
ترتیب	این	0.026087
ترتیب	دادند	0.021739
ترتیب	داده	0.021739
ترتیب	داد	0.017391
ترتیب	است	0.017391
ترتیب	خواهد	0.013043
ترتیب	او	0.013043
ترتیب	سال	0.013043
ترتیب	هزار	0.013043
ترجمه	و	0.114754
ترجمه	شده	0.081967
ترجمه	شد	0.049180
ترجمه	آثار	0.049180
ترسناک	است	0.242424
تره	بار	1.000000
تری	را	0.155556
تری	به	0.111111
تری	دارند	0.088889
تری	در	0.088889
تری	دارد	0.066667
تری	نسبت	0.066667
تشکیل	شده	0.162978
تشکیل	پرونده	0.110664
تشکیل	شد	0.098592
تشکیل	می	0.050302
تشکیل	شود	0.050302
تشکیل	داده	0.042254
تشکیل	یک	0.042254
تشکیل	و	0.042254
تشکیل	دولت	0.034205
تشکیل	جلسه	0.030181
تشکیل	حکومت	0.018109
تشکیل	خواهد	0.018109
تشکیل	این	0.016097
تشکیل	وزارت	0.016097
تشکیل	داد	0.014085
تشکیل	سازمان	0.014085
تشکیل	دادند	0.014085
تشکیل	دهند	0.014085
تشکیل	دهد	0.010060
تشکیل	دهنده	0.010060
تشکیل	تیم	0.010060
تشکیل	کشور	0.010060
تشکیل	خانواده	0.010060
تشکیل	دادیم	0.010060
تشکیل	سرمایه	0.008048
تشکیل	آن	0.006036
تشکیل	دو	0.006036
تشکیل	میشد	0.006036
تشکیل	میداد	0.006036
تشکیل	نشده	0.006036
تشکیل	جلسات	0.006036
تغییر	در	0.055794
تغییر	کرده	0.055794
تغییر	کند	0.047210
تغییر	دهد	0.045780
تغییر	میکند	0.040057
تغییر	کرد	0.038627
تغییر	داد	0.034335
تغییر	و	0.028612
تغییر	رنگ	0.025751
تغییر	شکل	0.025751
تغییر	داده	0.024320
تغییر	پیدا	0.022890
تغییر	ساعت	0.021459
تغییر	قیمت	0.021459
تغییر	نام	0.018598
تغییر	دهند	0.017167
تغییر	مسیر	0.015737
تغییر	خواهد	0.014306
تغییر	است	0.014306
تغییر	نکرده	0.014306
تغییر	می	0.011445
تغییر	باقی	0.010014
تغییر	نخواهد	0.008584
تغییر	این	0.008584
تغییر	یافته	0.007153
تغییر	سبک	0.007153
تغییر	قانون	0.007153
تغییر	نسل	0.007153
تغییر	دادند	0.007153
تغییر	ایجاد	0.007153
تغییر	زیادی	0.005722
تغییر	سیاست	0.005722
تغییر	شرایط	0.005722
تغییر	سن	0.005722
تغییر	روش	0.005722
تغییر	وزیر	0.005722
تغییر	میداد	0.004292
تغییر	جهان	0.004292
تغییر	وزن	0.004292
تغییر	جهت	0.004292
تفاوت	در	0.112583
تفاوت	دارد	0.099338
تفاوت	بین	0.072848
تفاوت	که	0.066225
تفاوت	این	0.046358
تفاوت	قیمت	0.039735
تفاوت	زیادی	0.033113
تفاوت	وجود	0.026490
تفاوت	دارند	0.026490
تفاوت	باشد	0.019868
تفاوت	باشیم	0.019868
تفاوت	های	0.019868
تفاوت	ها	0.019868
تفاوت	را	0.019868
تفاوت	بسیاری	0.019868
تقاضا	برای	0.207547
تقاضا	در	0.132075
تقاضا	را	0.066038
تقاضا	داریم	0.056604
تقاضا	و	0.056604
تقاضا	به	0.056604
تقاضا	از	0.037736
تقاضا	میکنم	0.028302
تقاضا	است	0.028302
تقاضا	می	0.028302
تقاطع	غیر	0.416667
تقلب	و	0.181818
تقلب	در	0.136364
تلاشم	را	0.600000
تلاشم	این	0.266667
تمدن	و	0.183333
تمدن	سازی	0.116667
تمدن	غرب	0.066667
تمدن	در	0.050000
تنش	آبی	0.154412
تنش	در	0.147059
تنش	و	0.102941
تنش	بین	0.088235
تنش	ها	0.058824
تنش	با	0.036765
تنش	را	0.036765
تنش	میان	0.036765
تنش	های	0.029412
تنش	به	0.022059
تنش	شدید	0.022059
تنفس	و	0.102564
تنفس	در	0.076923
توجه	به	0.611083
توجه	قرار	0.050424
توجه	داشته	0.028457
توجه	ویژه	0.021468
توجه	است	0.018472
توجه	و	0.017973
توجه	داشت	0.015477
توجه	کنند	0.011982
توجه	شود	0.011483
توجه	کنیم	0.010984
توجه	کنید	0.010984
توجه	در	0.009985
توجه	کرد	0.009486
توجه	کند	0.006490
توجه	بیشتری	0.005991
توجه	این	0.005991
توجه	جدی	0.005492
توجه	بود	0.004493
توجه	بیشتر	0.004493
توجه	شده	0.004493
توجه	بوده	0.003994
توجه	باشد	0.003994
توجه	خاصی	0.003495
توجه	دارند	0.002996
توجه	هستند	0.002996
توجه	میکند	0.002496
توجه	دولت	0.002496
توجه	کرده	0.002496
توجه	دیگر	0.002496
توجه	بسیاری	0.002496
توجه	ما	0.002496
توجه	دارد	0.001997
توجه	زیادی	0.001997
توجه	خاص	0.001997
توجه	می	0.001997
توجه	اینجاست	0.001997
توجه	شما	0.001498
توجه	نکنیم	0.001498
توجه	ندارند	0.001498
توجه	را	0.001498
تور	خود	0.111111
تور	را	0.083333
توصیه	کرد	0.144231
توصیه	می	0.115385
توصیه	شده	0.086538
توصیه	میکنیم	0.086538
توصیه	به	0.062500
توصیه	میکند	0.057692
توصیه	میکنند	0.052885
توصیه	میکنم	0.033654
توصیه	های	0.033654
توصیه	کرده	0.028846
توصیه	و	0.024038
توصیه	کند	0.019231
توصیه	ما	0.019231
توصیه	کردند	0.019231
توصیه	کنیم	0.014423
توضیح	داد	0.582043
توضیح	داده	0.043344
توضیح	این	0.037152
توضیح	دهند	0.027864
توضیح	دهد	0.027864
توضیح	می	0.021672
توضیح	آن	0.015480
توضیح	بیشتر	0.015480
توضیح	دادم	0.015480
توضیح	دادند	0.009288
توضیح	اینکه	0.009288
توقف	در	0.097902
توقف	جنگ	0.083916
توقف	این	0.069930
توقف	تولید	0.041958
توقف	حملات	0.041958
توقف	طرح	0.034965
توقف	کرد	0.034965
توقف	برنامه	0.027972
توقف	اقدامات	0.027972
توقف	و	0.027972
توقف	عملیات	0.020979
تک	تک	0.254545
تک	گل	0.127273
تک	به	0.090909
تک	آنها	0.036364
تک	این	0.027273
تک	آهنگ	0.027273
تک	و	0.027273
تک	عکس	0.027273
تک	بعدی	0.027273
تگزاس	در	0.214286
جاذبه	های	0.473684
جالب	است	0.236735
جالب	توجه	0.114286
جالب	اینکه	0.114286
جالب	و	0.085714
جالب	اینجاست	0.081633
جالب	باشد	0.048980
جالب	این	0.044898
جالب	بود	0.032653
جالب	در	0.032653
جالب	از	0.020408
جالب	یک	0.016327
جالب	برای	0.012245
جالب	نیست	0.012245
جالب	درباره	0.012245
جانسون	ناسا	0.107143
جانی	نداشت	0.192308
جانی	و	0.153846
جانی	نداشته	0.115385
جدید	در	0.087470
جدید	و	0.061466
جدید	را	0.051221
جدید	به	0.048069
جدید	از	0.035461
جدید	با	0.030733
جدید	نشان	0.027581
جدید	برای	0.026793
جدید	این	0.022853
جدید	خود	0.022065
جدید	است	0.020489
جدید	تیم	0.016548
جدید	که	0.014972
جدید	هم	0.011032
جدید	استفاده	0.007092
جدید	مبتلا	0.007092
جدید	بر	0.007092
جدید	قرار	0.006304
جدید	انتخابات	0.006304
جدید	علیه	0.005516
جدید	هستند	0.004728
جدید	باید	0.004728
جدید	وزارت	0.004728
جدید	آن	0.004728
جدید	امروز	0.004728
جدید	معرفی	0.003940
جدید	درباره	0.003940
جدید	نیست	0.003940
جدید	دانشگاه	0.003940
جدید	یا	0.003940
جدید	ستاد	0.003940
جدید	هر	0.003152
جدید	پیش	0.003152
جدید	بود	0.003152
جدید	بازار	0.003152
جدید	بانک	0.003152
جدید	باشگاه	0.003152
جدید	چک	0.003152
جدید	نقل	0.003152
جدید	آماده	0.003152
جرات	می	0.157895
جرم	و	0.107784
جرم	خود	0.053892
جرم	قتل	0.047904
جرم	را	0.041916
جرم	با	0.035928
جرم	در	0.035928
جرم	محسوب	0.029940
جرم	به	0.029940
جرم	کرد	0.023952
جرم	توسط	0.023952
جرم	است	0.023952
جرم	شناسی	0.017964
جرم	گیری	0.017964
جرم	ما	0.017964
جرم	علیه	0.017964
جریان	این	0.108392
جریان	است	0.057692
جریان	بازی	0.057692
جریان	خون	0.040210
جریان	دارد	0.033217
جریان	آن	0.029720
جریان	سفر	0.029720
جریان	مقاومت	0.026224
جریان	یک	0.024476
جریان	جنگ	0.024476
جریان	سیاسی	0.017483
جریان	داشته	0.013986
جریان	برق	0.013986
جریان	بررسی	0.013986
جریان	های	0.012238
جریان	قرار	0.012238
جریان	بود	0.010490
جریان	عملیات	0.010490
جریان	تحقیقات	0.010490
جریان	از	0.010490
جریان	حمله	0.010490
جریان	آخرین	0.008741
جریان	و	0.008741
جریان	سخنرانی	0.008741
جریان	در	0.008741
جریان	سازی	0.008741
جریان	مقابل	0.006993
جریان	هوا	0.006993
جریان	داشت	0.006993
جریان	ساز	0.006993
جریان	بوده	0.006993
جریان	نشست	0.006993
جریان	آب	0.006993
جریان	خاص	0.005245
جریان	انتخابات	0.005245
جریان	ضد	0.005245
جریان	هستید	0.005245
جریان	شورش	0.005245
جریان	تیراندازی	0.005245
جریان	انقلاب	0.005245
جز	این	0.082251
جز	با	0.043290
جز	در	0.034632
جز	یک	0.034632
جز	اینکه	0.034632
جز	از	0.030303
جز	پیروزی	0.021645
جز	به	0.017316
جز	خدا	0.017316
جز	شکست	0.017316
جز	چند	0.017316
جز	پاکستان	0.012987
جز	شهر	0.012987
جز	خداوند	0.012987
جزء	بند	0.222222
جشن	بزرگ	0.070866
جشن	گرفت	0.055118
جشن	تولد	0.047244
جشن	ازدواج	0.039370
جشن	پیروزی	0.039370
جشن	در	0.039370
جشن	گرفتند	0.031496
جشن	مهر	0.031496
جشن	می	0.031496
جشن	کریسمس	0.023622
جشن	بگیریم	0.023622
جشن	باشکوه	0.023622
جشن	و	0.023622
جشن	طلاق	0.023622
جشن	به	0.023622
جشن	گرفته	0.023622
جشن	روز	0.023622
جشن	خانوادگی	0.023622
جلوتر	از	0.478261
جلوتر	است	0.217391
جمع	آوری	0.176991
جمع	بندی	0.067847
جمع	شده	0.056047
جمع	و	0.047198
جمع	شدند	0.044248
جمع	کرده	0.029499
جمع	می	0.026549
جمع	شوند	0.023599
جمع	کنید	0.023599
جمع	کند	0.023599
جمع	مردم	0.023599
جمع	کردن	0.023599
جمع	شدن	0.020649
جمع	زیادی	0.017699
جمع	آبی	0.017699
جمع	کنیم	0.014749
جمع	کرد	0.014749
جمع	این	0.014749
جمع	شود	0.011799
جمع	تیم	0.011799
جمع	کنند	0.008850
جمع	خانواده	0.008850
جمع	است	0.008850
جمعیت	و	0.080128
جمعیت	در	0.060897
جمعیت	را	0.057692
جمعیت	جهان	0.035256
جمعیت	از	0.028846
جمعیت	است	0.028846
جمعیت	دارد	0.025641
جمعیت	بالای	0.022436
جمعیت	کشور	0.022436
جمعیت	به	0.022436
جمعیت	با	0.022436
جمعیت	این	0.019231
جمعیت	برای	0.016026
جمعیت	یک	0.016026
جمعیت	تحت	0.016026
جمعیت	دارند	0.012821
جمعیت	میلیون	0.009615
جمعیت	داریم	0.009615
جمعیت	هزار	0.009615
جمعیت	عمومی	0.009615
جمعیت	زیادی	0.009615
جمعیت	بیش	0.009615
جمهور	در	0.115385
جمهور	آمریکا	0.092949
جمهور	روسیه	0.089744
جمهور	و	0.080128
جمهور	به	0.073718
جمهور	سابق	0.048077
جمهور	با	0.043269
جمهور	گفت	0.041667
جمهور	این	0.038462
جمهور	چین	0.024038
جمهور	فرانسه	0.019231
جمهور	دو	0.017628
جمهور	وقت	0.014423
جمهور	را	0.012821
جمهور	عراق	0.009615
جمهور	ادامه	0.009615
جمهور	برگزار	0.008013
جمهور	هم	0.008013
جمهور	مصر	0.006410
جمهور	که	0.006410
جمهور	قانون	0.006410
جمهور	ضمن	0.006410
جمهور	کره	0.006410
جمهور	برای	0.004808
جمهور	امروز	0.004808
جمهور	کوبا	0.004808
جمهور	شدن	0.004808
جمهور	است	0.004808
جمهور	کشور	0.004808
جمهور	از	0.004808
جمهور	ایالات	0.004808
جمهور	پس	0.004808
جمهور	جدید	0.004808
جمهور	شی	0.004808
جمهوری	روسیه	0.089744
جمهوری	در	0.080128
جمهوری	چک	0.073718
جمهوری	خلق	0.060897
جمهوری	آمریکا	0.057692
جمهوری	و	0.054487
جمهوری	خواه	0.035256
جمهوری	به	0.035256
جمهوری	این	0.032051
جمهوری	را	0.028846
جمهوری	مصر	0.022436
جمهوری	سابق	0.019231
جمهوری	سال	0.019231
جمهوری	از	0.019231
جمهوری	که	0.016026
جمهوری	گفت	0.012821
جمهوری	است	0.012821
جمهوری	خود	0.009615
جمهوری	کره	0.009615
جمهوری	با	0.009615
جمهوری	انجام	0.009615
جمهوری	عراق	0.009615
جمهوری	اعلام	0.009615
جنازه	را	0.333333
جنس	مردم	0.057971
جنس	را	0.057971
جنس	مواد	0.043478
جنس	این	0.043478
جنس	و	0.043478
جنس	کار	0.043478
جنسی	در	0.129032
جنسی	و	0.096774
جنسی	است	0.080645
جنسی	از	0.064516
جنسی	را	0.064516
جواب	داد	0.162791
جواب	مثبت	0.058140
جواب	به	0.046512
جواب	رد	0.034884
جواهرات	به	0.250000
حادثه	در	0.090909
حادثه	به	0.062201
حادثه	اعزام	0.052632
حادثه	را	0.033493
حادثه	رانندگی	0.031100
حادثه	نفر	0.026316
حادثه	و	0.023923
حادثه	دیده	0.021531
حادثه	تلخ	0.021531
حادثه	که	0.021531
حادثه	ساز	0.019139
حادثه	یک	0.016746
حادثه	هستند	0.014354
حادثه	انفجار	0.014354
حادثه	از	0.011962
حادثه	حاضر	0.011962
حادثه	شد	0.011962
حادثه	گفت	0.011962
حادثه	شدند	0.011962
حادثه	شده	0.009569
حادثه	توسط	0.009569
حادثه	برخورد	0.009569
حادثه	است	0.009569
حادثه	ساعت	0.009569
حادثه	آتش	0.007177
حادثه	چهار	0.007177
حادثه	سه	0.007177
حادثه	گزارش	0.007177
حادثه	تصادف	0.007177
حادثه	تیراندازی	0.007177
حادثه	بود	0.007177
حادثه	متاسفانه	0.007177
حادثه	هم	0.007177
حال	حاضر	0.261056
حال	انجام	0.050236
حال	و	0.031344
حال	بررسی	0.030915
حال	این	0.024903
حال	افزایش	0.016316
حال	در	0.016316
حال	با	0.014169
حال	از	0.013310
حال	ساخت	0.012022
حال	حرکت	0.011593
حال	به	0.011164
حال	اجرا	0.009875
حال	توسعه	0.009446
حال	عمومی	0.009017
حال	گسترش	0.008587
حال	اگر	0.008587
حال	کار	0.008158
حال	آماده	0.006441
حال	که	0.006011
حال	باید	0.006011
حال	مذاکره	0.005582
حال	خود	0.005152
حال	رشد	0.005152
حال	پیشرفت	0.005152
حال	برخی	0.005152
حال	یکی	0.004723
حال	وقوع	0.004723
حال	برای	0.004723
حال	پخش	0.004294
حال	کاهش	0.004294
حال	هر	0.004294
حال	یک	0.004294
حال	تبدیل	0.003864
حال	او	0.003864
حال	عبور	0.003864
حال	رسیدگی	0.003864
حال	تغییر	0.003864
حال	آن	0.003864
حال	خدمت	0.003435
حالا	در	0.069355
حالا	با	0.058065
حالا	این	0.053226
حالا	باید	0.051613
حالا	که	0.051613
حالا	به	0.050000
حالا	هم	0.041935
حالا	از	0.020968
حالا	اگر	0.019355
حالا	دیگر	0.019355
حالا	پس	0.019355
حالا	یک	0.017742
حالا	اما	0.016129
حالا	و	0.014516
حالا	نوبت	0.011290
حالا	ما	0.011290
حالا	سال	0.009677
حالا	اینکه	0.009677
حالا	شما	0.009677
حالا	چرا	0.008065
حالا	بعد	0.008065
حالا	چه	0.008065
حالا	می	0.006452
حالا	او	0.006452
حالا	من	0.006452
حالا	وقت	0.006452
حالا	هر	0.006452
حالا	امروز	0.004839
حالا	یکی	0.004839
حالا	نه	0.004839
حالا	معلوم	0.004839
حالا	برای	0.004839
حالا	ممکن	0.004839
حالا	آنها	0.004839
حالا	اگه	0.004839
حالا	حدود	0.004839
حالا	سوال	0.004839
حالا	شاید	0.004839
حالا	فرض	0.004839
حالا	برو	0.004839
حبس	ابد	0.202899
حبس	محکوم	0.130435
حبس	و	0.101449
حبس	در	0.072464
حبس	بیش	0.043478
حبس	را	0.043478
حبس	به	0.043478
حبس	دارد	0.043478
حد	زیادی	0.117089
حد	و	0.063291
حد	امکان	0.063291
حد	ممکن	0.044304
حد	به	0.034810
حد	از	0.034810
حد	معمول	0.028481
حد	یک	0.028481
حد	در	0.022152
حد	انتظار	0.022152
حد	توان	0.018987
حد	پیشنهاد	0.015823
حد	لازم	0.015823
حد	خود	0.015823
حد	مجاز	0.015823
حد	است	0.009494
حد	درصد	0.009494
حد	متوسط	0.009494
حد	بسیار	0.009494
حداقل	یک	0.089021
حداقل	دستمزد	0.065282
حداقل	در	0.056380
حداقل	به	0.050445
حداقل	تا	0.050445
حداقل	میلیون	0.035608
حداقل	نفر	0.032641
حداقل	حقوق	0.029674
حداقل	درصد	0.029674
حداقل	هزار	0.026706
حداقل	برای	0.026706
حداقل	باید	0.026706
حداقل	دو	0.020772
حداقل	این	0.020772
حداقل	سه	0.020772
حداقل	سال	0.017804
حداقل	با	0.014837
حداقل	برابر	0.014837
حداقل	ماه	0.014837
حداقل	یکی	0.011869
حداقل	زمان	0.011869
حداقل	پنج	0.008902
حداقل	امتیاز	0.008902
حداقل	دستگاه	0.008902
حداقل	ده	0.008902
حداقل	یا	0.008902
حداقل	چهار	0.008902
حداقل	سن	0.008902
حراست	از	0.344828
حراست	و	0.206897
حراست	دانشگاه	0.103448
حساب	و	0.088496
حساب	می	0.048673
حساب	خود	0.044248
حساب	شده	0.039823
حساب	آنها	0.039823
حساب	کنید	0.030973
حساب	های	0.030973
حساب	باز	0.022124
حساب	کنیم	0.022124
حساب	باشگاه	0.017699
حساب	کرد	0.017699
حساب	به	0.017699
حساب	در	0.017699
حساب	این	0.017699
حساب	بیاید	0.013274
حساب	پس	0.013274
حساب	شخصی	0.013274
حساب	برای	0.013274
حساب	آنان	0.013274
حساب	رسمی	0.013274
حسادت	و	0.444444
حفظ	و	0.100823
حفظ	کند	0.078189
حفظ	سلامت	0.067901
حفظ	شود	0.067901
حفظ	کرده	0.053498
حفظ	کرد	0.041152
حفظ	امنیت	0.039095
حفظ	کنند	0.030864
حفظ	شده	0.030864
حفظ	کنیم	0.028807
حفظ	آثار	0.028807
حفظ	این	0.020576
حفظ	کنید	0.016461
حفظ	تعادل	0.016461
حفظ	توپ	0.014403
حفظ	ارزش	0.014403
حفظ	سلامتی	0.014403
حفظ	نظام	0.012346
حفظ	می	0.012346
حفظ	حقوق	0.012346
حفظ	سمت	0.012346
حفظ	صلح	0.010288
حفظ	منافع	0.010288
حفظ	آن	0.010288
حفظ	میکند	0.008230
حفظ	جان	0.008230
حفظ	آرامش	0.006173
حفظ	منابع	0.006173
حفظ	خواهد	0.006173
حفظ	خواهند	0.006173
حفظ	میکنند	0.006173
حقش	است	0.375000
حمله	به	0.189769
حمله	کرد	0.049505
حمله	قرار	0.049505
حمله	کردند	0.044554
حمله	زمینی	0.042904
حمله	نظامی	0.034653
حمله	کرده	0.034653
حمله	و	0.028053
حمله	را	0.024752
حمله	هوایی	0.021452
حمله	کند	0.021452
حمله	در	0.021452
حمله	این	0.016502
حمله	کنند	0.016502
حمله	خود	0.014851
حمله	روسیه	0.013201
حمله	ارتش	0.011551
حمله	نیروهای	0.011551
حمله	میکنند	0.011551
حمله	یک	0.009901
حمله	می	0.009901
حمله	از	0.008251
حمله	است	0.008251
حمله	کنیم	0.008251
حمله	تلفات	0.008251
حمله	ور	0.006601
حمله	پلیس	0.004950
حمله	کردن	0.004950
حمله	افراد	0.004950
حمله	روز	0.004950
حمله	با	0.004950
حمله	گسترده	0.004950
حمله	میکرد	0.004950
حوادث	و	0.181818
حوادث	دانشگاه	0.107438
حوادث	را	0.057851
حوادث	مختلف	0.049587
حوادث	سال	0.041322
حوادث	طبیعی	0.041322
حوادث	رانندگی	0.041322
حوادث	است	0.024793
حوادث	شب	0.024793
حین	انجام	0.092593
حین	کنترل	0.046296
حین	سفر	0.037037
حین	عبور	0.037037
حین	گشت	0.037037
حین	رانندگی	0.037037
حین	تولید	0.027778
حین	پرواز	0.027778
حین	کار	0.027778
حین	خدمت	0.027778
خارج	از	0.414191
خارج	شده	0.084158
خارج	شد	0.067657
خارج	شود	0.052805
خارج	شوند	0.039604
خارج	و	0.037954
خارج	کردن	0.026403
خارج	شدند	0.019802
خارج	کرده	0.019802
خارج	شدن	0.019802
خارج	کند	0.019802
خارج	کرد	0.018152
خارج	کشور	0.016502
خارج	است	0.013201
خارج	کنند	0.009901
خارج	می	0.009901
خارج	کنید	0.009901
خارج	خواهد	0.008251
خارج	شوم	0.008251
خارج	نشده	0.006601
خارج	کردند	0.006601
خارج	میکند	0.006601
خارج	کنیم	0.004950
خارج	وارد	0.004950
خارج	شدم	0.004950
خاطر	نشان	0.274892
خاطر	همین	0.054113
خاطر	این	0.034632
خاطر	اینکه	0.028139
خاطر	به	0.017316
خاطر	است	0.015152
خاطر	داشتن	0.012987
خاطر	آن	0.010823
خاطر	برخی	0.010823
خاطر	بود	0.010823
خاطر	وجود	0.010823
خاطر	که	0.010823
خاطر	با	0.008658
خاطر	داشته	0.008658
خاطر	حضور	0.008658
خاطر	از	0.008658
خاطر	دارم	0.008658
خاطر	تصمیم	0.008658
خاطر	در	0.008658
خاطر	من	0.006494
خاطر	ندارم	0.006494
خاطر	ما	0.006494
خاطر	وقتی	0.006494
خاطر	اختلاف	0.006494
خاطر	نبود	0.006494
خاطر	بیشتری	0.006494
خاطر	نیاز	0.006494
خاطر	دارید	0.006494
خالی	از	0.148571
خالی	است	0.062857
خالی	و	0.051429
خالی	در	0.045714
خالی	بودن	0.045714
خالی	بود	0.040000
خالی	کنند	0.040000
خالی	شدن	0.028571
خالی	دارد	0.022857
خالی	کردن	0.022857
خالی	کرد	0.017143
خالی	کرده	0.017143
خالی	شناسایی	0.017143
خالی	شده	0.017143
خالی	را	0.017143
خالی	بندی	0.017143
خام	و	0.157895
خام	را	0.087719
خام	روسیه	0.070175
خام	آمریکا	0.052632
خام	فروشی	0.052632
خام	است	0.052632
خانه	را	0.063114
خانه	و	0.058906
خانه	در	0.047686
خانه	خود	0.029453
خانه	های	0.029453
خانه	به	0.026648
خانه	ما	0.022440
خانه	ای	0.021038
خانه	آنها	0.019635
خانه	با	0.018233
خانه	خدا	0.016830
خانه	است	0.014025
خانه	یک	0.014025
خانه	بیرون	0.014025
خانه	شما	0.012623
خانه	او	0.012623
خانه	اش	0.011220
خانه	کتاب	0.009818
خانه	که	0.009818
خانه	هم	0.009818
خانه	خارج	0.008415
خانه	دار	0.008415
خانه	موزه	0.008415
خانه	یکی	0.008415
خانه	ها	0.008415
خانه	من	0.008415
خانه	موسیقی	0.008415
خانه	برای	0.007013
خانه	ملت	0.007013
خانه	تئاتر	0.005610
خانه	یا	0.005610
خانه	تا	0.005610
خانه	خالی	0.005610
خانه	عنکبوت	0.005610
خانه	باید	0.005610
خانه	دوست	0.005610
خانه	از	0.005610
خانه	مطبوعات	0.005610
خانه	این	0.005610
خانه	آقای	0.004208
خانواده	و	0.096115
خانواده	را	0.053170
خانواده	در	0.051125
خانواده	های	0.042945
خانواده	است	0.032720
خانواده	ها	0.032720
خانواده	خود	0.030675
خانواده	به	0.028630
خانواده	محترم	0.020450
خانواده	او	0.018405
خانواده	این	0.018405
خانواده	با	0.018405
خانواده	اش	0.014315
خانواده	از	0.014315
خانواده	بزرگ	0.014315
خانواده	هم	0.012270
خانواده	آنها	0.012270
خانواده	برای	0.010225
خانواده	گفت	0.008180
خانواده	وی	0.008180
خانواده	رئیس	0.008180
خانواده	بودند	0.006135
خانواده	مقتول	0.006135
خانواده	هایی	0.006135
خانواده	دارند	0.006135
خانواده	دوستان	0.006135
خانواده	نفره	0.006135
خانواده	که	0.006135
خانواده	بیمار	0.006135
خانواده	باید	0.006135
خانواده	ما	0.006135
خانواده	هستند	0.006135
