aaron	james	0.187500
etter	å	0.094747
etter	en	0.083182
etter	et	0.032325
etter	hvert	0.028424
etter	hendelsen	0.021875
etter	det	0.021457
etter	den	0.021318
etter	to	0.014212
etter	angrepet	0.012122
etter	minutter	0.011843
etter	seieren	0.010589
etter	flere	0.010311
etter	de	0.008778
etter	ulykken	0.007803
etter	tre	0.007385
etter	fire	0.007106
etter	han	0.007106
etter	kampen	0.006967
etter	år	0.006967
etter	ble	0.006688
etter	første	0.006409
etter	sin	0.006270
etter	kort	0.005991
etter	krigen	0.005852
etter	drapet	0.005155
etter	valget	0.004877
etter	åtte	0.004877
etter	bare	0.004737
etter	seks	0.004598
etter	noen	0.004459
etter	planen	0.004180
etter	tapet	0.003623
etter	dette	0.003623
etter	operasjonen	0.003344
etter	og	0.003205
etter	fem	0.003065
etter	fødselen	0.003065
etter	seg	0.002926
etter	klokken	0.002787
etterforsker	hendelsen	0.388889
etterforsket	for	0.230769
etterforskningen	av	0.228070
etterforskningen	som	0.105263
etterforskningen	mot	0.070175
etterforskningen	i	0.070175
etterforskningen	etter	0.052632
etterforskningen	ble	0.052632
etterforskningen	er	0.052632
etterforskningen	har	0.052632
etterlatt	seg	0.314286
etterlatt	i	0.171429
etterlatt	av	0.085714
etterlatt	alene	0.085714
etterlot	seg	0.512821
etterlot	et	0.102564
etterlot	en	0.076923
ettermiddagen	og	0.200000
ettersom	han	0.165049
ettersom	det	0.135922
ettersom	den	0.116505
ettersom	de	0.067961
ettersom	hun	0.048544
ettersom	begge	0.038835
ettersom	hennes	0.029126
ettersom	flere	0.029126
ettersom	mange	0.029126
europa	og	0.174497
europa	har	0.057047
europa	som	0.050336
europa	i	0.043624
europa	på	0.040268
europa	for	0.033557
europa	med	0.030201
europa	var	0.030201
europa	er	0.026846
europa	ble	0.020134
europa	siden	0.016779
europa	falt	0.013423
europa	blant	0.013423
europa	til	0.013423
europa	fra	0.010067
europa	men	0.010067
europa	hadde	0.010067
europa	der	0.010067
faktisk	er	0.080000
faktisk	var	0.080000
faktisk	en	0.070000
faktisk	hadde	0.040000
faktisk	så	0.040000
faktisk	i	0.030000
faktisk	ble	0.030000
faktisk	har	0.030000
falt	i	0.133971
falt	ned	0.129187
falt	fra	0.052632
falt	over	0.052632
falt	til	0.031100
falt	og	0.031100
falt	på	0.026316
falt	under	0.023923
falt	om	0.023923
falt	ut	0.023923
falt	med	0.021531
falt	for	0.021531
falt	også	0.019139
falt	av	0.019139
falt	stygt	0.016746
falt	kraftig	0.016746
falt	han	0.014354
falt	tilbake	0.014354
falt	gjennom	0.014354
falt	hun	0.011962
falt	det	0.011962
falt	ikke	0.011962
falt	etter	0.011962
falt	prosent	0.009569
falt	sammen	0.009569
falt	to	0.009569
falt	som	0.007177
falt	de	0.007177
falt	var	0.007177
falt	helt	0.007177
falt	cirka	0.007177
falt	rundt	0.007177
falt	en	0.007177
falt	valget	0.007177
familie	og	0.158730
familie	i	0.089947
familie	som	0.089947
familie	på	0.074074
familie	med	0.042328
familie	har	0.042328
familie	ble	0.031746
familie	er	0.026455
familie	fra	0.026455
familie	til	0.026455
familie	eller	0.015873
familie	venner	0.015873
familie	for	0.015873
familiene	til	0.304348
familiene	sine	0.304348
fanget	opp	0.246479
fanget	i	0.232394
fanget	på	0.140845
fanget	av	0.070423
fanget	og	0.049296
fanget	under	0.028169
fanget	meter	0.021127
farvel	med	0.535714
fat	olje	0.500000
fatt	på	0.750000
fattig	poeng	0.235294
fattig	på	0.176471
fattig	nabolag	0.176471
fattige	og	0.130435
favoritt	til	0.290323
feber	og	0.666667
februar	i	0.350962
februar	og	0.076923
februar	ble	0.064904
februar	er	0.021635
februar	men	0.019231
februar	var	0.019231
februar	gikk	0.016827
februar	har	0.016827
februar	til	0.014423
februar	etter	0.014423
februar	da	0.012019
februar	skrev	0.012019
februar	på	0.009615
februar	som	0.009615
februar	med	0.009615
februar	mens	0.009615
februar	der	0.009615
februar	at	0.009615
februar	en	0.009615
februar	år	0.009615
februar	viste	0.007212
februar	fikk	0.007212
februar	dømt	0.007212
februar	mars	0.007212
februar	døde	0.007212
februar	kom	0.007212
feilen	ble	0.432432
felix	horn	0.500000
felt	i	0.169811
felt	av	0.094340
felt	på	0.075472
felt	til	0.056604
felt	ble	0.056604
felt	som	0.056604
ferd	med	0.805556
ferie	i	0.320000
ferie	til	0.120000
ferie	på	0.120000
fester	etter	0.200000
fester	med	0.200000
fienden	og	0.235294
fikk	en	0.085693
fikk	han	0.078143
fikk	hun	0.035108
fikk	de	0.029068
fikk	ikke	0.023028
fikk	et	0.022273
fikk	sitt	0.020008
fikk	også	0.020008
fikk	i	0.019630
fikk	den	0.018120
fikk	sparken	0.015478
fikk	det	0.014345
fikk	med	0.013213
fikk	seg	0.013213
fikk	prosent	0.012458
fikk	sin	0.011703
fikk	flere	0.010948
fikk	til	0.008683
fikk	to	0.008683
fikk	aldri	0.007928
fikk	etter	0.007550
fikk	store	0.006795
fikk	fra	0.006795
fikk	raskt	0.006795
fikk	mye	0.006040
fikk	hjelp	0.006040
fikk	gult	0.005663
fikk	navnet	0.005663
fikk	prisen	0.005285
fikk	rødt	0.004908
fikk	over	0.004908
fikk	se	0.004530
fikk	høre	0.004530
fikk	kritikk	0.004530
fikk	bare	0.004153
fikk	på	0.004153
fikk	stor	0.004153
fikk	millioner	0.004153
fikk	for	0.003775
fikk	plass	0.003775
film	og	0.206349
film	som	0.071429
film	på	0.055556
film	om	0.047619
film	i	0.039683
film	fra	0.039683
film	for	0.039683
film	av	0.039683
film	ble	0.031746
film	fikk	0.023810
filmene	og	0.107692
filmene	som	0.076923
filmene	har	0.076923
filmene	er	0.061538
filmene	i	0.061538
filmene	om	0.061538
filmene	sine	0.046154
filmene	fra	0.046154
finger	med	0.375000
finne	ut	0.116071
finne	en	0.080357
finne	på	0.062500
finne	sted	0.053571
finne	og	0.035714
finne	det	0.035714
finne	sin	0.035714
finne	ham	0.026786
finne	i	0.026786
finne	et	0.026786
finne	overlevende	0.026786
finne	de	0.026786
fire	år	0.120089
fire	av	0.062268
fire	personer	0.046701
fire	dager	0.046701
fire	ganger	0.039288
fire	måneder	0.035582
fire	uker	0.032617
fire	i	0.031875
fire	kamper	0.025945
fire	minutter	0.025945
fire	og	0.022239
fire	barn	0.018532
fire	andre	0.017791
fire	mål	0.017050
fire	menn	0.014826
fire	poeng	0.014085
fire	siste	0.012602
fire	millioner	0.011861
fire	årene	0.011119
fire	fem	0.008895
fire	timer	0.008895
fire	gull	0.008154
fire	som	0.008154
fire	på	0.008154
fire	tap	0.008154
fire	norske	0.008154
fire	års	0.008154
fire	ble	0.008154
fire	første	0.007413
fire	meter	0.007413
fire	nye	0.007413
fire	mennesker	0.007413
fire	mil	0.006672
fire	kilometer	0.006672
fire	har	0.005930
fire	er	0.005930
fire	slag	0.005930
fire	amerikanske	0.005189
fire	mennene	0.005189
fire	barna	0.004448
fisker	i	0.176471
fjerne	det	0.176471
fjerne	ham	0.088235
fjor	ble	0.156085
fjor	og	0.084656
fjor	var	0.050265
fjor	sommer	0.037037
fjor	har	0.034392
fjor	at	0.034392
fjor	da	0.029101
fjor	etter	0.026455
fjor	men	0.021164
fjor	fikk	0.015873
fjor	med	0.015873
fjor	i	0.015873
fjor	der	0.010582
fjor	som	0.010582
fjor	tok	0.010582
fjor	hadde	0.010582
fjor	er	0.007937
fjor	mens	0.007937
fjor	la	0.007937
fjor	feiret	0.007937
fjor	vår	0.007937
fjor	spilte	0.007937
flate	og	0.272727
flate	ut	0.272727
florida	i	0.250000
florida	er	0.071429
florida	og	0.071429
florida	guvernør	0.059524
florida	der	0.035714
florida	på	0.035714
florida	med	0.035714
florida	som	0.035714
flyktet	fra	0.409938
flyktet	til	0.167702
flyktet	sørover	0.068323
flyktet	over	0.031056
flyktet	i	0.031056
flyktet	og	0.031056
flyktet	han	0.024845
flyktet	med	0.024845
flyktet	da	0.018634
flyplassen	i	0.544118
flyplassen	ble	0.051471
flyplassen	og	0.051471
flyplassen	på	0.044118
flyplassen	er	0.036765
flyplassen	etter	0.029412
flyplassen	som	0.022059
flyplassen	utenfor	0.022059
flyr	til	0.125000
flyr	de	0.055556
flyr	høyt	0.041667
flyr	over	0.041667
flyter	i	0.333333
flyter	det	0.250000
folkene	i	0.428571
folkets	store	0.178571
folkets	hus	0.107143
folkets	parti	0.107143
for	å	0.215679
for	en	0.038544
for	at	0.036491
for	den	0.029398
for	første	0.027625
for	det	0.022678
for	de	0.018572
for	et	0.018572
for	to	0.016892
for	sin	0.016052
for	år	0.010733
for	norge	0.009333
for	mange	0.009053
for	seg	0.008586
for	drapet	0.008119
for	flere	0.007839
for	noen	0.007559
for	beste	0.007466
for	eksempel	0.007373
for	tiden	0.007093
for	sitt	0.006533
for	tre	0.006253
for	andre	0.006160
for	sine	0.005693
for	drap	0.005320
for	sesongen	0.005226
for	kvinner	0.004946
for	millioner	0.004946
for	over	0.004480
for	både	0.004480
for	the	0.004386
for	alvor	0.004106
for	alle	0.004106
for	fire	0.004013
for	klubben	0.003640
for	dem	0.003640
for	mye	0.003546
for	lengst	0.003546
for	i	0.003546
for	rundt	0.003360
forbannet	på	0.375000
forbereder	seg	0.555556
forbi	en	0.146341
forbi	og	0.121951
forbindelse	med	0.958944
forbindelser	til	0.521739
forbindelser	med	0.130435
forbrytelser	mot	0.428571
fordi	han	0.271955
fordi	de	0.141643
fordi	det	0.116147
fordi	hun	0.104816
fordi	den	0.065156
fordi	en	0.011331
fordi	et	0.011331
fordi	hennes	0.008499
fordi	mange	0.008499
fordi	russland	0.008499
fordi	faren	0.008499
fordi	ektemannen	0.008499
fordi	politiet	0.008499
fordømt	angrepet	0.375000
fordømt	av	0.250000
foregår	i	0.351351
foregår	på	0.108108
foregår	det	0.081081
foregår	under	0.081081
foreldrene	til	0.118110
foreldrene	sine	0.070866
foreldrene	hennes	0.062992
foreldrene	har	0.055118
foreldrene	i	0.047244
foreldrene	ble	0.039370
foreldrene	hans	0.039370
foreldrene	er	0.039370
foreldrene	og	0.039370
foreldrene	som	0.031496
foreldrene	hadde	0.023622
forente	russland	0.428571
forhindre	at	0.636364
forhold	til	0.517483
forhold	med	0.076923
forhold	som	0.048951
forhold	mellom	0.034965
forhold	i	0.027972
forhold	for	0.020979
forhold	på	0.020979
forhold	etter	0.020979
forhold	og	0.020979
forklart	at	0.697674
forklart	til	0.069767
forlot	han	0.072727
forlot	stedet	0.066667
forlot	klubben	0.060606
forlot	banen	0.036364
forlot	den	0.036364
forlot	det	0.030303
forlot	landet	0.030303
forlot	byen	0.030303
forlot	selskapet	0.024242
forlot	storbritannia	0.018182
forlot	russland	0.018182
fornærmet	i	0.428571
fornøyd	med	0.416667
forræderi	og	0.428571
forræderi	i	0.428571
forsiden	av	0.437500
forsiden	på	0.312500
forsprang	på	0.470588
forsprang	til	0.235294
forsvant	fra	0.227941
forsvant	i	0.095588
forsvant	på	0.058824
forsvant	en	0.044118
forsvant	og	0.044118
forsvant	under	0.036765
forsvant	ut	0.036765
forsvant	etter	0.029412
forsvant	han	0.022059
forsvant	også	0.022059
forsvant	da	0.022059
forsvar	av	0.125000
forsvar	mot	0.083333
forsvar	og	0.083333
forsvar	som	0.062500
forsvar	for	0.062500
forsvare	seg	0.466667
forsvare	tittelen	0.066667
forsvare	den	0.066667
forsyninger	og	0.200000
forsyninger	til	0.160000
forsyninger	av	0.120000
forsøket	på	0.617647
forsøket	fra	0.117647
forsøkte	å	0.747191
forsøkte	han	0.050562
forsøkte	i	0.016854
forsøkte	en	0.016854
forsøkte	mannen	0.016854
forsøkte	også	0.016854
forvandlet	til	0.500000
forventet	å	0.281250
forventet	at	0.093750
forventet	en	0.093750
foten	ned	0.203390
foten	og	0.118644
foten	av	0.101695
foten	på	0.067797
foten	til	0.067797
foten	for	0.067797
fots	høyde	0.461538
frakte	dem	0.129032
frakte	passasjerer	0.096774
fram	til	0.422164
fram	at	0.073879
fram	i	0.039578
fram	som	0.036939
fram	en	0.034301
fram	og	0.029024
fram	av	0.029024
fram	mot	0.026385
fram	med	0.023747
fram	på	0.021108
fram	et	0.021108
fram	for	0.015831
fram	den	0.010554
fram	sin	0.010554
fram	de	0.010554
fram	denne	0.007916
fram	under	0.007916
fram	ved	0.007916
frank	walter	0.166667
frank	har	0.125000
frankrike	og	0.169697
frankrike	i	0.090909
frankrike	har	0.060606
frankrike	tyskland	0.048485
frankrike	er	0.036364
frankrike	som	0.027273
frankrike	på	0.027273
frankrike	etter	0.024242
frankrike	ble	0.024242
frankrike	italia	0.021212
frankrike	for	0.021212
frankrike	med	0.015152
frankrike	storbritannia	0.015152
frankrike	men	0.015152
frankrike	skal	0.012121
frankrike	under	0.012121
frankrike	spania	0.012121
frankrike	vant	0.012121
frankrike	lørdag	0.012121
frankrike	siden	0.009091
frankrike	tok	0.009091
frankrike	japan	0.009091
frankrike	før	0.009091
frem	til	0.420870
frem	i	0.080000
frem	at	0.055652
frem	som	0.040000
frem	en	0.040000
frem	og	0.038261
frem	av	0.033043
frem	mot	0.031304
frem	et	0.017391
frem	med	0.013913
frem	på	0.012174
frem	den	0.010435
frem	ble	0.008696
frem	var	0.008696
frem	ved	0.008696
frem	sin	0.008696
frem	de	0.006957
frem	sine	0.006957
frem	det	0.006957
frem	fra	0.006957
frem	bilder	0.005217
frem	sitt	0.005217
frem	igjen	0.005217
frem	under	0.005217
frem	for	0.005217
fremmed	mann	0.380952
fremmed	art	0.190476
fremmede	mannen	0.166667
frie	verden	0.250000
frue	kirke	1.000000
frukt	og	1.000000
fryktelig	galt	0.235294
frykten	for	0.461538
fulgte	opp	0.165563
fulgte	etter	0.125828
fulgte	med	0.066225
fulgte	han	0.039735
fulgte	et	0.033113
fulgte	den	0.019868
fulgte	henne	0.019868
fulgte	og	0.019868
fulgte	en	0.019868
fulgte	kampen	0.019868
fulle	av	0.206897
fulle	hus	0.206897
fulle	navn	0.137931
fulle	med	0.103448
fulle	støtte	0.103448
fullføre	kampen	0.115385
fungerte	som	0.450000
fylt	med	0.386667
fylt	av	0.173333
fylt	år	0.133333
fylt	opp	0.080000
fylt	til	0.066667
fyr	på	0.366013
fyr	i	0.169935
fyr	og	0.137255
fyr	etter	0.071895
fyr	da	0.032680
fyr	som	0.032680
fyr	sier	0.019608
følelsen	av	0.578947
før	han	0.188748
før	de	0.073049
før	hun	0.068058
før	det	0.058076
før	den	0.056261
før	slutt	0.027223
før	krigen	0.020417
før	og	0.018603
før	var	0.015426
før	i	0.014973
før	jul	0.013158
før	har	0.011797
før	klokken	0.011797
før	valget	0.011343
før	en	0.009982
før	angrepet	0.009528
før	dette	0.009074
før	sommeren	0.008167
før	pause	0.007260
før	hadde	0.006806
før	sesongen	0.006806
før	drapet	0.006806
før	kampen	0.006352
før	av	0.006352
før	politiet	0.005898
før	midnatt	0.005898
før	årets	0.005445
før	er	0.004991
før	denne	0.004991
før	et	0.004537
før	helgen	0.004537
før	men	0.004083
før	første	0.004083
før	siste	0.004083
før	sin	0.004083
før	hendelsen	0.003630
før	ble	0.003630
før	start	0.003176
før	regjeringen	0.003176
før	hans	0.003176
føttene	til	0.173913
føttene	på	0.173913
ga	seg	0.107656
ga	ut	0.074163
ga	ham	0.069378
ga	han	0.062201
ga	en	0.038278
ga	de	0.028708
ga	også	0.021531
ga	hverandre	0.021531
ga	opp	0.021531
ga	et	0.021531
ga	den	0.019139
ga	uttrykk	0.019139
ga	oss	0.016746
ga	det	0.016746
ga	fra	0.016746
ga	henne	0.016746
ga	dem	0.014354
ga	israel	0.011962
ga	hun	0.009569
ga	plass	0.009569
ga	til	0.009569
ga	i	0.007177
ga	tre	0.007177
ga	bort	0.007177
ga	ordre	0.007177
ga	ikke	0.007177
ga	sin	0.007177
ga	gjestene	0.007177
gammel	mann	0.269618
gammel	og	0.118712
gammel	gutt	0.112676
gammel	kvinne	0.070423
gammel	jente	0.056338
gammel	da	0.054326
gammel	ble	0.020121
gammel	som	0.016097
gammel	i	0.014085
gammel	etter	0.012072
gammel	fikk	0.010060
gammel	for	0.008048
gammel	svensk	0.008048
gammel	sønn	0.008048
gammel	er	0.006036
gammel	men	0.006036
gammel	norsk	0.006036
gammel	til	0.006036
gammel	amerikansk	0.006036
gammel	baby	0.006036
gammel	datter	0.006036
gammel	på	0.006036
gangen	var	0.145833
gangen	er	0.041667
gangen	ble	0.041667
gangen	i	0.036458
gangen	på	0.036458
gangen	med	0.031250
gangen	fikk	0.031250
gangen	har	0.026042
gangen	og	0.020833
gangen	hun	0.020833
gangen	gikk	0.020833
gangen	til	0.015625
gangen	endte	0.015625
gangen	vant	0.015625
gangen	kom	0.015625
gangen	han	0.015625
gangen	at	0.015625
garderoben	etter	0.352941
gata	i	0.333333
gate	i	0.435185
gate	på	0.092593
gate	og	0.074074
gate	som	0.037037
gate	er	0.037037
gate	utenfor	0.027778
gi	seg	0.096552
gi	fra	0.075862
gi	tapt	0.048276
gi	opp	0.048276
gi	ham	0.041379
gi	ut	0.041379
gi	dem	0.041379
gi	en	0.034483
gi	et	0.027586
gi	våpen	0.027586
gi	sin	0.020690
gi	de	0.020690
gi	henne	0.020690
gi	noen	0.020690
gi	slipp	0.020690
gifte	seg	0.852941
gjaldt	som	0.272727
gjemmer	seg	1.000000
gjennombrudd	i	0.308824
gjennombrudd	med	0.132353
gjennombrudd	som	0.117647
gjennombrudd	for	0.073529
gjennombrudd	og	0.073529
gjennombrudd	på	0.058824
gjennombrudd	da	0.044118
gjestene	som	0.187500
gjestene	fikk	0.125000
gjestene	fra	0.125000
gjestene	hadde	0.093750
glede	da	0.307692
glede	seg	0.230769
gleder	seg	0.571429
glipp	av	0.920000
godkjent	av	0.111111
godkjent	i	0.111111
grace	kelly	0.428571
gram	sier	0.176471
gratulerer	med	0.363636
gratulerer	til	0.272727
graven	er	0.218750
graven	til	0.218750
green	i	0.176471
greide	å	0.407407
greide	ikke	0.185185
greide	han	0.074074
greide	hun	0.055556
greide	de	0.055556
grenser	til	0.360656
grenser	og	0.147541
grenser	mot	0.049180
grep	inn	0.109589
grep	for	0.109589
grep	og	0.068493
grep	i	0.068493
grep	om	0.041096
grep	etter	0.041096
gress	og	0.526316
gress	i	0.157895
gripe	inn	0.800000
grunnen	til	0.595238
grunnen	er	0.119048
grunnen	i	0.095238
grunnen	for	0.071429
grunnet	en	0.235294
grunnet	et	0.058824
grunnet	den	0.044118
grunnet	de	0.044118
grunnlag	av	0.545455
grunnlag	for	0.363636
gruppa	har	0.086420
gruppa	som	0.086420
gruppa	med	0.049383
gruppa	er	0.049383
gruppa	og	0.049383
gruppa	i	0.049383
gruppa	på	0.037037
gruppa	ble	0.037037
grønne	skiftet	0.178571
grønne	og	0.160714
grønne	tider	0.053571
grønne	lastebil	0.053571
gull	i	0.290576
gull	og	0.201571
gull	på	0.164921
gull	to	0.018325
gull	fire	0.015707
gull	til	0.015707
gull	foran	0.015707
gull	som	0.013089
gull	sammen	0.013089
gull	for	0.013089
gull	fra	0.010471
gull	ett	0.010471
gull	etter	0.010471
gull	da	0.007853
gull	sølv	0.007853
gull	med	0.007853
gull	under	0.007853
gull	tre	0.007853
gull	var	0.007853
gull	mens	0.007853
gullet	på	0.258621
gullet	i	0.137931
gullet	foran	0.086207
gullet	fra	0.068966
gullet	med	0.051724
gullet	for	0.051724
gullet	var	0.051724
guttene	ble	0.173913
guttene	som	0.173913
guttene	var	0.130435
gå	av	0.095652
gå	til	0.091304
gå	på	0.086957
gå	i	0.082609
gå	inn	0.078261
gå	fra	0.047826
gå	ned	0.039130
gå	videre	0.039130
gå	ut	0.030435
gå	over	0.030435
gå	mot	0.021739
gå	tilbake	0.021739
gå	med	0.021739
gå	gjennom	0.017391
gå	for	0.017391
gå	som	0.017391
gå	konkurs	0.013043
gård	i	0.383562
gård	er	0.068493
gård	ble	0.054795
gård	på	0.041096
gård	med	0.041096
gård	og	0.041096
gården	i	0.134831
gården	på	0.078652
gården	og	0.067416
gården	hans	0.067416
gården	til	0.056180
gården	etter	0.044944
gården	er	0.044944
gården	som	0.044944
gården	sin	0.033708
gården	sammen	0.033708
gården	hvor	0.033708
gått	til	0.078717
gått	siden	0.075802
gått	i	0.072886
gått	bort	0.055394
gått	fra	0.046647
gått	inn	0.040816
gått	ut	0.037901
gått	på	0.034985
gått	over	0.032070
gått	gjennom	0.032070
gått	hardt	0.029155
gått	av	0.026239
gått	to	0.020408
gått	for	0.020408
gått	med	0.017493
gått	ned	0.017493
gått	et	0.017493
gått	år	0.017493
gått	en	0.011662
gått	tilbake	0.011662
gått	sammen	0.011662
gått	glipp	0.008746
gått	verden	0.008746
gått	sju	0.008746
gått	konkurs	0.008746
gått	fire	0.008746
gått	flere	0.008746
gått	noen	0.008746
gått	hver	0.008746
gått	tapt	0.008746
gått	opp	0.008746
hadde	en	0.048631
hadde	vært	0.039687
hadde	han	0.036333
hadde	blitt	0.035495
hadde	hun	0.022918
hadde	fått	0.021520
hadde	et	0.020961
hadde	de	0.019005
hadde	tatt	0.018726
hadde	ikke	0.017887
hadde	også	0.015931
hadde	i	0.013136
hadde	på	0.012577
hadde	vunnet	0.011738
hadde	gått	0.011738
hadde	med	0.011179
hadde	den	0.010900
hadde	det	0.010061
hadde	gjort	0.010061
hadde	sett	0.009223
hadde	sin	0.008944
hadde	brutt	0.008944
hadde	da	0.008664
hadde	flere	0.007546
hadde	funnet	0.007546
hadde	mistet	0.006987
hadde	noen	0.006987
hadde	ingen	0.006708
hadde	hatt	0.006149
hadde	nemlig	0.005869
hadde	gitt	0.005869
hadde	forlatt	0.005869
hadde	spilt	0.005869
hadde	allerede	0.005590
hadde	to	0.005590
hadde	lagt	0.005590
hadde	falt	0.005590
hadde	kjøpt	0.005310
hadde	aldri	0.005031
hadde	satt	0.004751
halsen	og	0.269231
halsen	på	0.134615
halsen	til	0.115385
halsen	hennes	0.057692
halvt	år	0.804124
halvt	års	0.092784
halvt	minutt	0.030928
halvveis	i	0.285714
halvveis	ut	0.107143
han	ble	0.086222
han	har	0.060844
han	var	0.060444
han	er	0.046513
han	hadde	0.038268
han	fikk	0.020014
han	i	0.019694
han	ikke	0.019534
han	også	0.012489
han	og	0.011528
han	kom	0.011288
han	på	0.010888
han	at	0.010327
han	en	0.010327
han	seg	0.009847
han	tok	0.009767
han	gikk	0.009607
han	til	0.008806
han	vant	0.008406
han	som	0.008246
han	skulle	0.008166
han	døde	0.007045
han	selv	0.006645
han	med	0.006645
han	spilte	0.006405
han	skal	0.006004
han	sier	0.005844
han	forteller	0.005684
han	mener	0.004483
han	ville	0.004323
han	blir	0.004243
han	blant	0.004243
han	et	0.004083
han	å	0.004083
han	satt	0.004083
han	forlot	0.004083
han	for	0.004003
han	den	0.003683
han	møtte	0.003603
han	bare	0.003523
handler	om	0.748092
handler	ikke	0.045802
handler	i	0.038168
handler	det	0.030534
handler	blant	0.030534
handling	som	0.285714
handling	fra	0.142857
happy	day	1.000000
har	vært	0.074837
har	blitt	0.045584
har	også	0.032022
har	han	0.024709
har	fått	0.023573
har	en	0.022082
har	det	0.020520
har	i	0.020307
har	tidligere	0.019384
har	ikke	0.018532
har	de	0.017822
har	hatt	0.016544
har	vunnet	0.014627
har	tatt	0.013774
har	hun	0.013490
har	spilt	0.012780
har	siden	0.010792
har	den	0.009727
har	gått	0.009443
har	nå	0.008875
har	gjort	0.008804
har	ført	0.007952
har	flere	0.007810
har	mistet	0.007739
har	et	0.007668
har	gitt	0.007455
har	bodd	0.007455
har	skrevet	0.007242
har	blant	0.006461
har	kommet	0.006106
har	jobbet	0.005609
har	allerede	0.005538
har	satt	0.005396
har	sett	0.005325
har	to	0.004544
har	signert	0.004402
har	ledet	0.004189
har	på	0.004189
har	aldri	0.004047
har	sittet	0.003905
harald	og	0.280374
harald	er	0.037383
harald	som	0.037383
harald	på	0.037383
harald	i	0.028037
harald	dronning	0.028037
harald	har	0.028037
havet	og	0.157895
havet	i	0.131579
havet	utenfor	0.065789
havet	fra	0.052632
havet	som	0.039474
havet	ifølge	0.039474
havet	er	0.039474
havner	i	0.304348
havner	på	0.152174
havner	som	0.065217
heie	på	0.833333
hele	verden	0.079507
hele	landet	0.055991
hele	tiden	0.051512
hele	veien	0.049272
hele	kampen	0.030235
hele	livet	0.030235
hele	tatt	0.022396
hele	den	0.021277
hele	europa	0.020157
hele	prosent	0.019037
hele	tre	0.017917
hele	år	0.014558
hele	fem	0.014558
hele	familien	0.014558
hele	seks	0.013438
hele	norge	0.011198
hele	meter	0.011198
hele	tida	0.011198
hele	det	0.011198
hele	sin	0.011198
hele	byen	0.010078
hele	ni	0.010078
hele	området	0.008959
hele	poeng	0.008959
hele	kroppen	0.008959
hele	karrieren	0.008959
hele	året	0.007839
hele	sju	0.007839
hele	ble	0.007839
hele	startet	0.007839
hele	åtte	0.006719
hele	som	0.006719
hele	krigen	0.006719
hele	historien	0.006719
hele	laget	0.006719
hele	sesongen	0.006719
hele	begynte	0.006719
hele	fire	0.006719
hele	kysten	0.006719
hele	millioner	0.005599
helene	marie	0.615385
helg	i	0.190476
helg	ble	0.190476
helikopteret	som	0.187500
helten	for	0.185185
helten	i	0.148148
hendene	fulle	0.150000
hender	og	0.314286
hender	i	0.085714
hender	at	0.085714
hender	som	0.085714
henge	med	0.428571
hente	ut	0.166667
hest	og	0.692308
hilse	på	0.750000
himmelen	og	0.148148
himmelen	var	0.111111
hittil	i	0.325843
hittil	har	0.101124
hittil	er	0.101124
hittil	ukjent	0.033708
hittil	mest	0.033708
hittil	siste	0.033708
hittil	denne	0.033708
hjalp	til	0.192771
hjalp	henne	0.096386
hjalp	ikke	0.084337
hjalp	ham	0.048193
hjalp	dem	0.036145
hjalp	med	0.036145
hjerte	og	0.500000
hjertet	av	0.333333
hjertet	i	0.333333
hud	og	0.214286
huden	på	0.200000
hudson	har	0.300000
hudson	og	0.300000
husene	i	0.203704
husene	som	0.166667
husene	sine	0.111111
husene	deres	0.074074
husene	og	0.074074
husene	til	0.055556
husket	som	0.307692
husket	for	0.179487
husket	å	0.076923
hva	som	0.356164
hva	han	0.150685
hva	hun	0.054795
hva	de	0.041096
hva	det	0.027397
hva	het	0.020548
hvit	kjole	0.098039
hvit	og	0.098039
hvit	skjorte	0.058824
hvordan	han	0.173516
hvordan	hun	0.105023
hvordan	de	0.082192
hvordan	det	0.063927
hvordan	den	0.045662
hvordan	en	0.031963
hvordan	havnet	0.022831
hvordan	folk	0.018265
hvordan	usa	0.018265
hvordan	russiske	0.018265
hvordan	hans	0.013699
hvordan	livet	0.013699
hvordan	et	0.013699
hår	og	0.439024
hår	i	0.097561
hår	på	0.097561
hær	som	0.184211
hær	og	0.157895
hær	av	0.157895
hær	med	0.078947
hæren	og	0.187500
hæren	sier	0.078125
hæren	har	0.070312
hæren	i	0.062500
hæren	er	0.031250
hæren	ble	0.031250
hæren	som	0.023438
hæren	skal	0.023438
hæren	etter	0.023438
hæren	av	0.023438
hæren	under	0.023438
hæren	at	0.023438
hæren	til	0.023438
hører	hjemme	0.156250
hører	til	0.125000
hører	de	0.093750
hører	du	0.093750
hører	med	0.093750
hørte	han	0.111111
hørte	at	0.095238
hørte	om	0.095238
hørte	et	0.079365
hørte	på	0.079365
hørte	hun	0.063492
hørte	noe	0.047619
hørtes	ut	1.000000
høsten	og	0.174757
høsten	ble	0.116505
høsten	var	0.058252
høsten	i	0.058252
høsten	fikk	0.038835
høsten	er	0.038835
høsten	har	0.038835
høsten	samme	0.029126
høy	fart	0.145299
høy	og	0.145299
høy	hastighet	0.085470
høy	pris	0.042735
høy	stjerne	0.034188
høy	i	0.025641
høy	andel	0.025641
høy	nok	0.025641
høy	grad	0.025641
høy	feber	0.025641
høy	som	0.025641
høye	og	0.137931
høye	priser	0.103448
