umbrella	sunny	sunny	cold	0.004320
university	class	class	homework	0.004320
update	app	app	phone	0.004320
vacation	hotel	hotel	trip	0.004320
video	music	music	game	0.004320
visa	hotel	hotel	trip	0.004320
warm	sunny	sunny	cold	0.004320
watch	music	music	game	0.004320
weather	sunny	sunny	cold	0.004320
wife	dad	dad	sister	0.004320
win	team	team	score	0.004320
win	team	team	deadline	0.004320
wind	sunny	sunny	cold	0.004320
workout	team	team	score	0.004320
workout	team	team	deadline	0.004320
yard	apartment	apartment	room	0.004320
after	a	good	morning	0.004320
are	you	are	so	0.004320
are	you	are	still	0.004320
are	you	will	do	0.004320
ask	you	will	be	0.004320
before	a	good	morning	0.004320
between	a	good	morning	0.004320
breakfast	eat	eat	out	0.004320
buy	buy	buy	some	0.004320
by	a	good	morning	0.004320
can	i	send	me	0.004320
can	i	will	be	0.004320
can	you	should	be	0.004320
cart	buy	buy	some	0.004320
check	this	is	it	0.004320
checkout	buy	buy	some	0.004320
coffee	eat	eat	out	0.004320
come	over	a	lot	0.004320
cook	eat	eat	out	0.004320
delicious	eat	eat	out	0.004320
delivery	buy	buy	some	0.004320
didnt	know	what	are	0.004320
didnt	know	how	are	0.004320
didnt	think	about	our	0.004320
didnt	want	to	do	0.004320
dinner	eat	eat	out	0.004320
discount	buy	buy	some	0.004320
do	you	know	who	0.004320
do	you	know	the	0.004320
doesnt	look	at	a	0.004320
doesnt	work	for	a	0.004320
dont	think	about	our	0.004320
dont	want	to	do	0.004320
eat	eat	eat	out	0.004320
feel	good	to	a	0.004320
finish	work	on	a	0.004320
food	eat	eat	out	0.004320
give	me	a	project	0.004320
give	you	will	be	0.004320
going	to	send	me	0.004320
great	work	on	a	0.004320
help	you	will	be	0.004320
hope	you	had	a	0.004320
how	about	you	look	0.004320
how	about	you	see	0.004320
how	about	you	there	0.004320
how	is	your	project	0.004320
how	was	the	project	0.004320
hungry	eat	eat	out	0.004320
i	hope	we	are	0.004320
it	was	a	project	0.004320
keep	trying	to	a	0.004320
looking	for	a	project	0.004320
love	this	is	it	0.004320
lunch	eat	eat	out	0.004320
meal	eat	eat	out	0.004320
miss	you	should	be	0.004320
need	to	send	me	0.004320
order	eat	eat	out	0.004320
over	a	good	morning	0.004320
package	buy	buy	some	0.004320
payment	buy	buy	some	0.004320
pizza	eat	eat	out	0.004320
price	buy	buy	some	0.004320
product	buy	buy	some	0.004320
recipe	eat	eat	out	0.004320
restaurant	eat	eat	out	0.004320
return	buy	buy	some	0.004320
sale	buy	buy	some	0.004320
send	me	a	project	0.004320
shipping	buy	buy	some	0.004320
snack	eat	eat	out	0.004320
sorry	about	this	project	0.004320
stop	by	the	week	0.004320
stop	by	a	time	0.004320
store	buy	buy	some	0.004320
tell	you	will	be	0.004320
thanks	for	the	project	0.004320
they	are	you	look	0.004320
they	are	you	see	0.004320
they	are	you	there	0.004320
think	this	is	it	0.004320
through	a	good	morning	0.004320
under	a	good	morning	0.004320
want	to	the	only	0.004320
want	to	the	main	0.004320
want	to	the	right	0.004320
want	to	a	good	0.004320
want	to	a	way	0.004320
want	to	do	not	0.004320
want	to	send	me	0.004320
we	want	to	our	0.004320
werent	trying	to	a	0.004320
werent	you	will	be	0.004320
what	is	this	project	0.004320
who	is	this	project	0.004320
why	is	this	project	0.004320
wont	work	for	a	0.004320
wouldnt	work	for	a	0.004320
write	it	was	the	0.004320
you	are	you	look	0.004320
you	are	you	see	0.004320
you	are	you	there	0.004320
album	game	game	score	0.004309
album	movie	game	score	0.004309
artist	game	game	score	0.004309
artist	movie	game	score	0.004309
bank	money	payment	order	0.004309
bank	payment	buy	order	0.004309
bill	money	payment	order	0.004309
bill	payment	buy	order	0.004309
book	game	game	score	0.004309
book	movie	game	score	0.004309
concert	game	game	score	0.004309
concert	movie	game	score	0.004309
cost	money	payment	order	0.004309
cost	payment	buy	order	0.004309
credit	money	payment	order	0.004309
credit	payment	buy	order	0.004309
episode	game	game	score	0.004309
episode	movie	game	score	0.004309
fee	money	payment	order	0.004309
fee	payment	buy	order	0.004309
invest	money	payment	order	0.004309
invest	payment	buy	order	0.004309
invoice	money	payment	order	0.004309
invoice	payment	buy	order	0.004309
listen	game	game	score	0.004309
listen	movie	game	score	0.004309
loan	money	payment	order	0.004309
loan	payment	buy	order	0.004309
money	money	payment	order	0.004309
money	payment	buy	order	0.004309
movie	game	game	score	0.004309
movie	movie	game	score	0.004309
music	game	game	score	0.004309
music	movie	game	score	0.004309
play	game	game	score	0.004309
play	movie	game	score	0.004309
salary	money	payment	order	0.004309
salary	payment	buy	order	0.004309
savings	money	payment	order	0.004309
savings	payment	buy	order	0.004309
season	game	game	score	0.004309
season	movie	game	score	0.004309
show	game	game	score	0.004309
show	movie	game	score	0.004309
stream	game	game	score	0.004309
stream	movie	game	score	0.004309
tax	money	payment	order	0.004309
tax	payment	buy	order	0.004309
video	game	game	score	0.004309
video	movie	game	score	0.004309
watch	game	game	score	0.004309
watch	movie	game	score	0.004309
airport	trip	trip	flight	0.004308
apartment	room	room	house	0.004308
app	phone	phone	code	0.004308
appointment	medicine	medicine	doctor	0.004308
assignment	homework	homework	school	0.004308
baby	sister	sister	mom	0.004308
bank	payment	order	eat	0.004308
bank	payment	order	buy	0.004308
basketball	score	score	game	0.004308
beach	trip	trip	flight	0.004308
bedroom	room	room	house	0.004308
bill	payment	order	eat	0.004308
bill	payment	order	buy	0.004308
booking	trip	trip	flight	0.004308
breakfast	order	order	eat	0.004308
breakfast	order	order	buy	0.004308
brother	sister	sister	mom	0.004308
budget	deadline	deadline	meeting	0.004308
bug	phone	phone	code	0.004308
bus	train	train	car	0.004308
buy	order	order	eat	0.004308
buy	order	order	buy	0.004308
car	train	train	car	0.004308
cart	order	order	eat	0.004308
cart	order	order	buy	0.004308
chat	event	event	friend	0.004308
checkout	order	order	eat	0.004308
checkout	order	order	buy	0.004308
class	homework	homework	school	0.004308
clean	room	room	house	0.004308
client	deadline	deadline	meeting	0.004308
cloudy	cold	cold	rain	0.004308
coach	score	score	game	0.004308
code	phone	phone	code	0.004308
coffee	order	order	eat	0.004308
coffee	order	order	buy	0.004308
cold	cold	cold	rain	0.004308
college	homework	homework	school	0.004308
comment	event	event	friend	0.004308
community	event	event	friend	0.004308
commute	train	train	car	0.004308
connect	event	event	friend	0.004308
cook	order	order	eat	0.004308
cook	order	order	buy	0.004308
cost	payment	order	eat	0.004308
cost	payment	order	buy	0.004308
course	homework	homework	school	0.004308
credit	payment	order	eat	0.004308
credit	payment	order	buy	0.004308
dad	sister	sister	mom	0.004308
data	phone	phone	code	0.004308
daughter	sister	sister	mom	0.004308
deadline	deadline	deadline	meeting	0.004308
delicious	order	order	eat	0.004308
delicious	order	order	buy	0.004308
delivery	order	order	eat	0.004308
delivery	order	order	buy	0.004308
destination	trip	trip	flight	0.004308
diet	medicine	medicine	doctor	0.004308
dinner	order	order	eat	0.004308
dinner	order	order	buy	0.004308
discount	order	order	eat	0.004308
discount	order	order	buy	0.004308
doctor	medicine	medicine	doctor	0.004308
download	phone	phone	code	0.004308
drive	train	train	car	0.004308
eat	order	order	eat	0.004308
eat	order	order	buy	0.004308
email	phone	phone	code	0.004308
event	event	event	friend	0.004308
exam	homework	homework	school	0.004308
exercise	medicine	medicine	doctor	0.004308
family	sister	sister	mom	0.004308
fee	payment	order	eat	0.004308
fee	payment	order	buy	0.004308
fever	medicine	medicine	doctor	0.004308
flight	trip	trip	flight	0.004308
follow	event	event	friend	0.004308
food	order	order	eat	0.004308
food	order	order	buy	0.004308
football	score	score	game	0.004308
forecast	cold	cold	rain	0.004308
freezing	cold	cold	rain	0.004308
friend	event	event	friend	0.004308
fuel	train	train	car	0.004308
furniture	room	room	house	0.004308
game	score	score	game	0.004308
garden	room	room	house	0.004308
gas	train	train	car	0.004308
grade	homework	homework	school	0.004308
grandma	sister	sister	mom	0.004308
grandpa	sister	sister	mom	0.004308
group	event	event	friend	0.004308
gym	score	score	game	0.004308
headache	medicine	medicine	doctor	0.004308
home	sister	sister	mom	0.004308
homework	homework	homework	school	0.004308
hospital	medicine	medicine	doctor	0.004308
hot	cold	cold	rain	0.004308
hotel	trip	trip	flight	0.004308
house	room	room	house	0.004308
humid	cold	cold	rain	0.004308
hungry	order	order	eat	0.004308
hungry	order	order	buy	0.004308
husband	sister	sister	mom	0.004308
install	phone	phone	code	0.004308
internet	phone	phone	code	0.004308
invest	payment	order	eat	0.004308
invest	payment	order	buy	0.004308
invite	event	event	friend	0.004308
invoice	payment	order	eat	0.004308
invoice	payment	order	buy	0.004308
journey	trip	trip	flight	0.004308
kids	sister	sister	mom	0.004308
kitchen	room	room	house	0.004308
laptop	phone	phone	code	0.004308
league	score	score	game	0.004308
learn	homework	homework	school	0.004308
lease	room	room	house	0.004308
lecture	homework	homework	school	0.004308
like	event	event	friend	0.004308
loan	payment	order	eat	0.004308
loan	payment	order	buy	0.004308
login	phone	phone	code	0.004308
luggage	trip	trip	flight	0.004308
lunch	order	order	eat	0.004308
lunch	order	order	buy	0.004308
manager	deadline	deadline	meeting	0.004308
match	score	score	game	0.004308
meal	order	order	eat	0.004308
meal	order	order	buy	0.004308
medicine	medicine	medicine	doctor	0.004308
meeting	deadline	deadline	meeting	0.004308
message	event	event	friend	0.004308
mom	sister	sister	mom	0.004308
money	payment	order	eat	0.004308
money	payment	order	buy	0.004308
move	room	room	house	0.004308
neighbor	room	room	house	0.004308
network	event	event	friend	0.004308
office	deadline	deadline	meeting	0.004308
order	order	order	eat	0.004308
order	order	order	buy	0.004308
pack	room	room	house	0.004308
package	order	order	eat	0.004308
package	order	order	buy	0.004308
pain	medicine	medicine	doctor	0.004308
parents	sister	sister	mom	0.004308
parking	train	train	car	0.004308
party	event	event	friend	0.004308
passport	trip	trip	flight	0.004308
password	phone	phone	code	0.004308
payment	order	order	eat	0.004308
payment	order	order	buy	0.004308
phone	phone	phone	code	0.004308
pizza	order	order	eat	0.004308
pizza	order	order	buy	0.004308
player	score	score	game	0.004308
post	event	event	friend	0.004308
presentation	deadline	deadline	meeting	0.004308
price	order	order	eat	0.004308
price	order	order	buy	0.004308
product	order	order	eat	0.004308
product	order	order	buy	0.004308
project	deadline	deadline	meeting	0.004308
proposal	deadline	deadline	meeting	0.004308
rain	cold	cold	rain	0.004308
recipe	order	order	eat	0.004308
recipe	order	order	buy	0.004308
rent	room	room	house	0.004308
repair	room	room	house	0.004308
report	deadline	deadline	meeting	0.004308
resort	trip	trip	flight	0.004308
restaurant	order	order	eat	0.004308
restaurant	order	order	buy	0.004308
return	order	order	eat	0.004308
return	order	order	buy	0.004308
ride	train	train	car	0.004308
room	room	room	house	0.004308
run	score	score	game	0.004308
salary	payment	order	eat	0.004308
salary	payment	order	buy	0.004308
sale	order	order	eat	0.004308
sale	order	order	buy	0.004308
savings	payment	order	eat	0.004308
savings	payment	order	buy	0.004308
schedule	deadline	deadline	meeting	0.004308
school	homework	homework	school	0.004308
score	score	score	game	0.004308
server	phone	phone	code	0.004308
share	event	event	friend	0.004308
shipping	order	order	eat	0.004308
shipping	order	order	buy	0.004308
sick	medicine	medicine	doctor	0.004308
sister	sister	sister	mom	0.004308
sleep	medicine	medicine	doctor	0.004308
snack	order	order	eat	0.004308
snack	order	order	buy	0.004308
snow	cold	cold	rain	0.004308
soccer	score	score	game	0.004308
software	phone	phone	code	0.004308
son	sister	sister	mom	0.004308
station	train	train	car	0.004308
store	order	order	eat	0.004308
store	order	order	buy	0.004308
storm	cold	cold	rain	0.004308
stress	medicine	medicine	doctor	0.004308
student	homework	homework	school	0.004308
study	homework	homework	school	0.004308
sunny	cold	cold	rain	0.004308
symptoms	medicine	medicine	doctor	0.004308
task	deadline	deadline	meeting	0.004308
tax	payment	order	eat	0.004308
tax	payment	order	buy	0.004308
taxi	train	train	car	0.004308
teacher	homework	homework	school	0.004308
team	score	score	game	0.004308
temperature	cold	cold	rain	0.004308
therapy	medicine	medicine	doctor	0.004308
ticket	trip	trip	flight	0.004308
traffic	train	train	car	0.004308
train	train	train	car	0.004308
training	score	score	game	0.004308
trip	trip	trip	flight	0.004308
uber	train	train	car	0.004308
umbrella	cold	cold	rain	0.004308
university	homework	homework	school	0.004308
update	phone	phone	code	0.004308
vacation	trip	trip	flight	0.004308
visa	trip	trip	flight	0.004308
warm	cold	cold	rain	0.004308
weather	cold	cold	rain	0.004308
wife	sister	sister	mom	0.004308
win	score	score	game	0.004308
wind	cold	cold	rain	0.004308
workout	score	score	game	0.004308
yard	room	room	house	0.004308
need	to	the	meeting	0.004301
need	to	a	year	0.004301
work	on	the	person	0.004301
dont	need	to	be	0.004301
turn	on	the	time	0.004301
airport	hotel	vacation	flight	0.004296
airport	vacation	hotel	flight	0.004296
album	music	show	movie	0.004296
album	show	music	movie	0.004296
apartment	apartment	kitchen	house	0.004296
apartment	kitchen	apartment	house	0.004296
app	app	laptop	code	0.004296
app	laptop	app	code	0.004296
appointment	hospital	pain	doctor	0.004296
appointment	pain	hospital	doctor	0.004296
artist	music	show	movie	0.004296
artist	show	music	movie	0.004296
assignment	class	exam	school	0.004296
assignment	exam	class	school	0.004296
baby	brother	dad	mom	0.004296
baby	dad	brother	mom	0.004296
bank	bank	budget	meeting	0.004296
bank	bank	budget	money	0.004296
bank	budget	project	meeting	0.004296
basketball	match	team	game	0.004296
basketball	match	team	meeting	0.004296
basketball	team	match	game	0.004296
beach	hotel	vacation	flight	0.004296
beach	vacation	hotel	flight	0.004296
bedroom	apartment	kitchen	house	0.004296
bedroom	kitchen	apartment	house	0.004296
bill	bank	budget	meeting	0.004296
bill	bank	budget	money	0.004296
bill	budget	project	meeting	0.004296
book	music	show	movie	0.004296
book	show	music	movie	0.004296
booking	hotel	vacation	flight	0.004296
booking	vacation	hotel	flight	0.004296
breakfast	cook	restaurant	eat	0.004296
breakfast	restaurant	cook	eat	0.004296
brother	brother	dad	mom	0.004296
brother	dad	brother	mom	0.004296
budget	project	report	meeting	0.004296
budget	report	project	meeting	0.004296
bug	app	laptop	code	0.004296
bug	laptop	app	code	0.004296
buy	delivery	store	buy	0.004296
buy	store	delivery	buy	0.004296
cart	delivery	store	buy	0.004296
cart	store	delivery	buy	0.004296
chat	invite	party	friend	0.004296
chat	party	invite	friend	0.004296
checkout	delivery	store	buy	0.004296
checkout	store	delivery	buy	0.004296
class	class	exam	school	0.004296
class	exam	class	school	0.004296
clean	apartment	kitchen	house	0.004296
clean	kitchen	apartment	house	0.004296
client	project	report	meeting	0.004296
client	report	project	meeting	0.004296
cloudy	hot	sunny	rain	0.004296
cloudy	sunny	hot	rain	0.004296
coach	match	team	game	0.004296
coach	match	team	meeting	0.004296
coach	team	match	game	0.004296
code	app	laptop	code	0.004296
code	laptop	app	code	0.004296
coffee	cook	restaurant	eat	0.004296
coffee	restaurant	cook	eat	0.004296
cold	hot	sunny	rain	0.004296
cold	sunny	hot	rain	0.004296
college	class	exam	school	0.004296
college	exam	class	school	0.004296
comment	invite	party	friend	0.004296
comment	party	invite	friend	0.004296
community	invite	party	friend	0.004296
community	party	invite	friend	0.004296
concert	music	show	movie	0.004296
concert	show	music	movie	0.004296
connect	invite	party	friend	0.004296
connect	party	invite	friend	0.004296
cook	cook	restaurant	eat	0.004296
cook	restaurant	cook	eat	0.004296
cost	bank	budget	meeting	0.004296
cost	bank	budget	money	0.004296
cost	budget	project	meeting	0.004296
course	class	exam	school	0.004296
course	exam	class	school	0.004296
credit	bank	budget	meeting	0.004296
credit	bank	budget	money	0.004296
credit	budget	project	meeting	0.004296
dad	brother	dad	mom	0.004296
dad	dad	brother	mom	0.004296
data	app	laptop	code	0.004296
data	laptop	app	code	0.004296
daughter	brother	dad	mom	0.004296
daughter	dad	brother	mom	0.004296
deadline	project	report	meeting	0.004296
deadline	report	project	meeting	0.004296
delicious	cook	restaurant	eat	0.004296
delicious	restaurant	cook	eat	0.004296
delivery	delivery	store	buy	0.004296
delivery	store	delivery	buy	0.004296
destination	hotel	vacation	flight	0.004296
destination	vacation	hotel	flight	0.004296
diet	hospital	pain	doctor	0.004296
diet	pain	hospital	doctor	0.004296
dinner	cook	restaurant	eat	0.004296
dinner	restaurant	cook	eat	0.004296
discount	delivery	store	buy	0.004296
discount	store	delivery	buy	0.004296
doctor	hospital	pain	doctor	0.004296
doctor	pain	hospital	doctor	0.004296
download	app	laptop	code	0.004296
download	laptop	app	code	0.004296
eat	cook	restaurant	eat	0.004296
eat	restaurant	cook	eat	0.004296
email	app	laptop	code	0.004296
email	laptop	app	code	0.004296
episode	music	show	movie	0.004296
episode	show	music	movie	0.004296
event	invite	party	friend	0.004296
event	party	invite	friend	0.004296
exam	class	exam	school	0.004296
exam	exam	class	school	0.004296
exercise	hospital	pain	doctor	0.004296
exercise	pain	hospital	doctor	0.004296
family	brother	dad	mom	0.004296
family	dad	brother	mom	0.004296
fee	bank	budget	meeting	0.004296
fee	bank	budget	money	0.004296
fee	budget	project	meeting	0.004296
fever	hospital	pain	doctor	0.004296
fever	pain	hospital	doctor	0.004296
flight	hotel	vacation	flight	0.004296
flight	vacation	hotel	flight	0.004296
follow	invite	party	friend	0.004296
follow	party	invite	friend	0.004296
food	cook	restaurant	eat	0.004296
food	restaurant	cook	eat	0.004296
football	match	team	game	0.004296
football	match	team	meeting	0.004296
football	team	match	game	0.004296
forecast	hot	sunny	rain	0.004296
forecast	sunny	hot	rain	0.004296
freezing	hot	sunny	rain	0.004296
freezing	sunny	hot	rain	0.004296
friend	invite	party	friend	0.004296
friend	party	invite	friend	0.004296
furniture	apartment	kitchen	house	0.004296
furniture	kitchen	apartment	house	0.004296
game	match	team	game	0.004296
game	match	team	meeting	0.004296
game	team	match	game	0.004296
garden	apartment	kitchen	house	0.004296
garden	kitchen	apartment	house	0.004296
grade	class	exam	school	0.004296
grade	exam	class	school	0.004296
grandma	brother	dad	mom	0.004296
grandma	dad	brother	mom	0.004296
grandpa	brother	dad	mom	0.004296
grandpa	dad	brother	mom	0.004296
group	invite	party	friend	0.004296
group	party	invite	friend	0.004296
gym	match	team	game	0.004296
gym	match	team	meeting	0.004296
gym	team	match	game	0.004296
headache	hospital	pain	doctor	0.004296
headache	pain	hospital	doctor	0.004296
home	brother	dad	mom	0.004296
home	dad	brother	mom	0.004296
homework	class	exam	school	0.004296
homework	exam	class	school	0.004296
hospital	hospital	pain	doctor	0.004296
hospital	pain	hospital	doctor	0.004296
hot	hot	sunny	rain	0.004296
hot	sunny	hot	rain	0.004296
hotel	hotel	vacation	flight	0.004296
hotel	vacation	hotel	flight	0.004296
house	apartment	kitchen	house	0.004296
house	kitchen	apartment	house	0.004296
humid	hot	sunny	rain	0.004296
humid	sunny	hot	rain	0.004296
hungry	cook	restaurant	eat	0.004296
hungry	restaurant	cook	eat	0.004296
husband	brother	dad	mom	0.004296
husband	dad	brother	mom	0.004296
install	app	laptop	code	0.004296
install	laptop	app	code	0.004296
internet	app	laptop	code	0.004296
internet	laptop	app	code	0.004296
invest	bank	budget	meeting	0.004296
invest	bank	budget	money	0.004296
invest	budget	project	meeting	0.004296
invite	invite	party	friend	0.004296
invite	party	invite	friend	0.004296
invoice	bank	budget	meeting	0.004296
invoice	bank	budget	money	0.004296
invoice	budget	project	meeting	0.004296
journey	hotel	vacation	flight	0.004296
journey	vacation	hotel	flight	0.004296
kids	brother	dad	mom	0.004296
kids	dad	brother	mom	0.004296
kitchen	apartment	kitchen	house	0.004296
kitchen	kitchen	apartment	house	0.004296
laptop	app	laptop	code	0.004296
laptop	laptop	app	code	0.004296
league	match	team	game	0.004296
league	match	team	meeting	0.004296
league	team	match	game	0.004296
learn	class	exam	school	0.004296
learn	exam	class	school	0.004296
lease	apartment	kitchen	house	0.004296
lease	kitchen	apartment	house	0.004296
lecture	class	exam	school	0.004296
lecture	exam	class	school	0.004296
like	invite	party	friend	0.004296
like	party	invite	friend	0.004296
listen	music	show	movie	0.004296
listen	show	music	movie	0.004296
loan	bank	budget	meeting	0.004296
loan	bank	budget	money	0.004296
loan	budget	project	meeting	0.004296
login	app	laptop	code	0.004296
login	laptop	app	code	0.004296
luggage	hotel	vacation	flight	0.004296
luggage	vacation	hotel	flight	0.004296
lunch	cook	restaurant	eat	0.004296
lunch	restaurant	cook	eat	0.004296
manager	project	report	meeting	0.004296
manager	report	project	meeting	0.004296
match	match	team	game	0.004296
match	match	team	meeting	0.004296
match	team	match	game	0.004296
meal	cook	restaurant	eat	0.004296
meal	restaurant	cook	eat	0.004296
medicine	hospital	pain	doctor	0.004296
medicine	pain	hospital	doctor	0.004296
meeting	project	report	meeting	0.004296
meeting	report	project	meeting	0.004296
message	invite	party	friend	0.004296
message	party	invite	friend	0.004296
mom	brother	dad	mom	0.004296
mom	dad	brother	mom	0.004296
money	bank	budget	meeting	0.004296
money	bank	budget	money	0.004296
money	budget	project	meeting	0.004296
move	apartment	kitchen	house	0.004296
move	kitchen	apartment	house	0.004296
movie	music	show	movie	0.004296
movie	show	music	movie	0.004296
music	music	show	movie	0.004296
music	show	music	movie	0.004296
neighbor	apartment	kitchen	house	0.004296
neighbor	kitchen	apartment	house	0.004296
network	invite	party	friend	0.004296
network	party	invite	friend	0.004296
office	project	report	meeting	0.004296
office	report	project	meeting	0.004296
order	cook	restaurant	eat	0.004296
order	restaurant	cook	eat	0.004296
pack	apartment	kitchen	house	0.004296
pack	kitchen	apartment	house	0.004296
package	delivery	store	buy	0.004296
package	store	delivery	buy	0.004296
pain	hospital	pain	doctor	0.004296
pain	pain	hospital	doctor	0.004296
parents	brother	dad	mom	0.004296
parents	dad	brother	mom	0.004296
party	invite	party	friend	0.004296
party	party	invite	friend	0.004296
passport	hotel	vacation	flight	0.004296
passport	vacation	hotel	flight	0.004296
password	app	laptop	code	0.004296
password	laptop	app	code	0.004296
payment	delivery	store	buy	0.004296
payment	store	delivery	buy	0.004296
phone	app	laptop	code	0.004296
phone	laptop	app	code	0.004296
pizza	cook	restaurant	eat	0.004296
pizza	restaurant	cook	eat	0.004296
play	music	show	movie	0.004296
play	show	music	movie	0.004296
player	match	team	game	0.004296
player	match	team	meeting	0.004296
player	team	match	game	0.004296
post	invite	party	friend	0.004296
post	party	invite	friend	0.004296
presentation	project	report	meeting	0.004296
presentation	report	project	meeting	0.004296
price	delivery	store	buy	0.004296
price	store	delivery	buy	0.004296
product	delivery	store	buy	0.004296
product	store	delivery	buy	0.004296
project	project	report	meeting	0.004296
project	report	project	meeting	0.004296
proposal	project	report	meeting	0.004296
proposal	report	project	meeting	0.004296
rain	hot	sunny	rain	0.004296
rain	sunny	hot	rain	0.004296
recipe	cook	restaurant	eat	0.004296
recipe	restaurant	cook	eat	0.004296
rent	apartment	kitchen	house	0.004296
rent	kitchen	apartment	house	0.004296
repair	apartment	kitchen	house	0.004296
repair	kitchen	apartment	house	0.004296
report	project	report	meeting	0.004296
report	report	project	meeting	0.004296
resort	hotel	vacation	flight	0.004296
resort	vacation	hotel	flight	0.004296
restaurant	cook	restaurant	eat	0.004296
restaurant	restaurant	cook	eat	0.004296
return	delivery	store	buy	0.004296
return	store	delivery	buy	0.004296
room	apartment	kitchen	house	0.004296
room	kitchen	apartment	house	0.004296
run	match	team	game	0.004296
run	match	team	meeting	0.004296
run	team	match	game	0.004296
salary	bank	budget	meeting	0.004296
salary	bank	budget	money	0.004296
salary	budget	project	meeting	0.004296
sale	delivery	store	buy	0.004296
sale	store	delivery	buy	0.004296
savings	bank	budget	meeting	0.004296
savings	bank	budget	money	0.004296
savings	budget	project	meeting	0.004296
schedule	project	report	meeting	0.004296
schedule	report	project	meeting	0.004296
school	class	exam	school	0.004296
school	exam	class	school	0.004296
score	match	team	game	0.004296
score	match	team	meeting	0.004296
score	team	match	game	0.004296
season	music	show	movie	0.004296
season	show	music	movie	0.004296
server	app	laptop	code	0.004296
server	laptop	app	code	0.004296
share	invite	party	friend	0.004296
share	party	invite	friend	0.004296
shipping	delivery	store	buy	0.004296
shipping	store	delivery	buy	0.004296
show	music	show	movie	0.004296
show	show	music	movie	0.004296
sick	hospital	pain	doctor	0.004296
sick	pain	hospital	doctor	0.004296
sister	brother	dad	mom	0.004296
sister	dad	brother	mom	0.004296
sleep	hospital	pain	doctor	0.004296
sleep	pain	hospital	doctor	0.004296
snack	cook	restaurant	eat	0.004296
snack	restaurant	cook	eat	0.004296
snow	hot	sunny	rain	0.004296
snow	sunny	hot	rain	0.004296
soccer	match	team	game	0.004296
soccer	match	team	meeting	0.004296
soccer	team	match	game	0.004296
software	app	laptop	code	0.004296
software	laptop	app	code	0.004296
son	brother	dad	mom	0.004296
son	dad	brother	mom	0.004296
store	delivery	store	buy	0.004296
store	store	delivery	buy	0.004296
storm	hot	sunny	rain	0.004296
storm	sunny	hot	rain	0.004296
stream	music	show	movie	0.004296
stream	show	music	movie	0.004296
stress	hospital	pain	doctor	0.004296
stress	pain	hospital	doctor	0.004296
student	class	exam	school	0.004296
student	exam	class	school	0.004296
study	class	exam	school	0.004296
study	exam	class	school	0.004296
sunny	hot	sunny	rain	0.004296
sunny	sunny	hot	rain	0.004296
symptoms	hospital	pain	doctor	0.004296
symptoms	pain	hospital	doctor	0.004296
task	project	report	meeting	0.004296
task	report	project	meeting	0.004296
tax	bank	budget	meeting	0.004296
tax	bank	budget	money	0.004296
tax	budget	project	meeting	0.004296
teacher	class	exam	school	0.004296
teacher	exam	class	school	0.004296
team	match	team	game	0.004296
team	match	team	meeting	0.004296
team	team	match	game	0.004296
temperature	hot	sunny	rain	0.004296
temperature	sunny	hot	rain	0.004296
therapy	hospital	pain	doctor	0.004296
therapy	pain	hospital	doctor	0.004296
ticket	hotel	vacation	flight	0.004296
ticket	vacation	hotel	flight	0.004296
training	match	team	game	0.004296
training	match	team	meeting	0.004296
training	team	match	game	0.004296
trip	hotel	vacation	flight	0.004296
trip	vacation	hotel	flight	0.004296
umbrella	hot	sunny	rain	0.004296
umbrella	sunny	hot	rain	0.004296
university	class	exam	school	0.004296
university	exam	class	school	0.004296
update	app	laptop	code	0.004296
update	laptop	app	code	0.004296
vacation	hotel	vacation	flight	0.004296
vacation	vacation	hotel	flight	0.004296
video	music	show	movie	0.004296
video	show	music	movie	0.004296
visa	hotel	vacation	flight	0.004296
visa	vacation	hotel	flight	0.004296
warm	hot	sunny	rain	0.004296
warm	sunny	hot	rain	0.004296
watch	music	show	movie	0.004296
watch	show	music	movie	0.004296
weather	hot	sunny	rain	0.004296
weather	sunny	hot	rain	0.004296
wife	brother	dad	mom	0.004296
wife	dad	brother	mom	0.004296
win	match	team	game	0.004296
win	match	team	meeting	0.004296
win	team	match	game	0.004296
wind	hot	sunny	rain	0.004296
wind	sunny	hot	rain	0.004296
workout	match	team	game	0.004296
workout	match	team	meeting	0.004296
workout	team	match	game	0.004296
yard	apartment	kitchen	house	0.004296
yard	kitchen	apartment	house	0.004296
airport	flight	hotel	vacation	0.004294
airport	hotel	flight	vacation	0.004294
album	movie	music	show	0.004294
album	music	movie	show	0.004294
apartment	apartment	house	kitchen	0.004294
apartment	house	apartment	kitchen	0.004294
app	app	code	laptop	0.004294
app	code	app	laptop	0.004294
appointment	doctor	hospital	pain	0.004294
appointment	hospital	doctor	pain	0.004294
artist	movie	music	show	0.004294
artist	music	movie	show	0.004294
assignment	class	school	exam	0.004294
assignment	school	class	exam	0.004294
baby	dad	mom	brother	0.004294
baby	mom	dad	brother	0.004294
bank	bank	money	budget	0.004294
bank	money	bank	budget	0.004294
basketball	game	team	match	0.004294
basketball	game	team	report	0.004294
basketball	team	game	match	0.004294
basketball	team	game	show	0.004294
beach	flight	hotel	vacation	0.004294
beach	hotel	flight	vacation	0.004294
bedroom	apartment	house	kitchen	0.004294
bedroom	house	apartment	kitchen	0.004294
bill	bank	money	budget	0.004294
bill	money	bank	budget	0.004294
book	movie	music	show	0.004294
